Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
9195,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8925,"1,00,00,000",00001,3490777
9196,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8923,"1,00,00,000",00001,3490777
9197,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10591,"1,00,00,000",00001,3490777
9198,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10457,"1,00,00,000",00001,3490777
9199,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10453,"1,00,00,000",00001,5882354
9200,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10452,"1,00,00,000",00001,3490777
9201,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10593,"1,00,00,000",00001,3490777
9202,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10467,"1,00,00,000",00001,3490777
9203,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10470,"1,00,00,000",00001,3490777
9204,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10466,"1,00,00,000",00001,3490777
9205,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10468,"1,00,00,000",00001,3490777
9206,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10600,"1,00,00,000",00001,3490777
9207,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10594,"1,00,00,000",00001,3490777
9208,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10592,"1,00,00,000",00001,3490777
9209,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10465,"1,00,00,000",00001,3490777
9210,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10469,"1,00,00,000",00001,3490777
9211,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10451,"1,00,00,000",00001,3490777
9212,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10924,"1,00,00,000",00691,7516991
9213,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10926,"1,00,00,000",00691,7516991
9177,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10126,"1,00,00,000",00001,3490777
9178,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10161,"1,00,00,000",00001,3490777
9179,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10163,"1,00,00,000",00001,3490777
9180,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10165,"1,00,00,000",00001,3490777
9181,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10167,"1,00,00,000",00001,3490777
9182,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10595,"1,00,00,000",00001,3490777
9183,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10596,"1,00,00,000",00001,3490777
9184,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8924,"1,00,00,000",00001,3490777
9185,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10401,"1,00,00,000",00001,3490777
9186,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10407,"1,00,00,000",00001,3490777
9187,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10598,"1,00,00,000",00001,3490777
9188,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10597,"1,00,00,000",00001,3490777
9189,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8798,"1,00,00,000",00001,3490777
9190,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10425,"1,00,00,000",00001,3490777
9191,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8920,"1,00,00,000",00001,3490777
9192,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10599,"1,00,00,000",00001,3490777
9193,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10410,"1,00,00,000",00001,3490777
9194,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8921,"1,00,00,000",00001,3490777
9195,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8925,"1,00,00,000",00001,3490777
9196,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,8923,"1,00,00,000",00001,3490777
9197,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10591,"1,00,00,000",00001,3490777
9198,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10457,"1,00,00,000",00001,3490777
9199,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10453,"1,00,00,000",00001,5882354
9200,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10452,"1,00,00,000",00001,3490777
9201,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10593,"1,00,00,000",00001,3490777
9202,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10467,"1,00,00,000",00001,3490777
9203,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10470,"1,00,00,000",00001,3490777
9204,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10466,"1,00,00,000",00001,3490777
9205,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10468,"1,00,00,000",00001,3490777
9206,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10600,"1,00,00,000",00001,3490777
9207,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10594,"1,00,00,000",00001,3490777
9208,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10592,"1,00,00,000",00001,3490777
9209,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10465,"1,00,00,000",00001,3490777
9210,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10469,"1,00,00,000",00001,3490777
9211,14/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10451,"1,00,00,000",00001,3490777
9212,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10924,"1,00,00,000",00691,7516991
9213,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10926,"1,00,00,000",00691,7516991
9214,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10982,"1,00,00,000",00691,7516991
9215,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10986,"1,00,00,000",00691,7516991
9216,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10978,"1,00,00,000",00691,7516991
9217,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10976,"1,00,00,000",00691,7516991
9218,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10974,"1,00,00,000",00691,7516991
9219,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10984,"1,00,00,000",00691,7516991
9220,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10990,"1,00,00,000",00691,7516991
9221,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10972,"1,00,00,000",00691,7516991
9222,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10988,"1,00,00,000",00691,7516991
9223,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10980,"1,00,00,000",00691,7516991
9224,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11062,"1,00,00,000",00691,7516991
9225,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11070,"1,00,00,000",00691,7516991
9226,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11066,"1,00,00,000",00691,7516991
9227,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11064,"1,00,00,000",00691,7516991
9228,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11068,"1,00,00,000",00691,7516991
9229,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11072,"1,00,00,000",00691,7516991
9230,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11076,"1,00,00,000",00691,7516991
9231,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11080,"1,00,00,000",00691,7516991
9232,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11074,"1,00,00,000",00691,7516991
9233,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11078,"1,00,00,000",00691,7516991
9234,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11130,"1,00,00,000",00691,5642191
9235,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11154,"1,00,00,000",00691,5642191
9236,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11108,"1,00,00,000",00691,5642191
9237,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11258,"1,00,00,000",00691,5642191
9238,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11182,"1,00,00,000",00691,5642191
9239,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11088,"1,00,00,000",00691,5642191
9240,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11132,"1,00,00,000",00691,5642191
9241,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11168,"1,00,00,000",00691,5642191
9242,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11148,"1,00,00,000",00691,5642191
9243,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11084,"1,00,00,000",00691,5642191
9244,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11192,"1,00,00,000",00691,5642191
9245,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11250,"1,00,00,000",00691,5642191
9246,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11122,"1,00,00,000",00691,5642191
9247,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11082,"1,00,00,000",00691,5642191
9248,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11092,"1,00,00,000",00691,5642191
9249,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11146,"1,00,00,000",00691,5642191
9250,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11176,"1,00,00,000",00691,5642191
9214,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10982,"1,00,00,000",00691,7516991
9215,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10986,"1,00,00,000",00691,7516991
9216,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10978,"1,00,00,000",00691,7516991
9217,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10976,"1,00,00,000",00691,7516991
9218,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10974,"1,00,00,000",00691,7516991
9219,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10984,"1,00,00,000",00691,7516991
9220,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10990,"1,00,00,000",00691,7516991
9221,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10972,"1,00,00,000",00691,7516991
9222,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10988,"1,00,00,000",00691,7516991
9223,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,10980,"1,00,00,000",00691,7516991
9224,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11062,"1,00,00,000",00691,7516991
9225,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11070,"1,00,00,000",00691,7516991
9226,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11066,"1,00,00,000",00691,7516991
9227,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11064,"1,00,00,000",00691,7516991
9228,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11068,"1,00,00,000",00691,7516991
9229,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11072,"1,00,00,000",00691,7516991
9230,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11076,"1,00,00,000",00691,7516991
9231,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11080,"1,00,00,000",00691,7516991
9232,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11074,"1,00,00,000",00691,7516991
9233,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11078,"1,00,00,000",00691,7516991
9234,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11130,"1,00,00,000",00691,5642191
9235,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11154,"1,00,00,000",00691,5642191
9236,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11108,"1,00,00,000",00691,5642191
9237,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11258,"1,00,00,000",00691,5642191
9238,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11182,"1,00,00,000",00691,5642191
9239,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11088,"1,00,00,000",00691,5642191
9240,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11132,"1,00,00,000",00691,5642191
9241,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11168,"1,00,00,000",00691,5642191
9242,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11148,"1,00,00,000",00691,5642191
9243,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11084,"1,00,00,000",00691,5642191
9244,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11192,"1,00,00,000",00691,5642191
9245,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11250,"1,00,00,000",00691,5642191
9246,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11122,"1,00,00,000",00691,5642191
9247,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11082,"1,00,00,000",00691,5642191
9248,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11092,"1,00,00,000",00691,5642191
9249,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11146,"1,00,00,000",00691,5642191
9250,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11176,"1,00,00,000",00691,5642191
9251,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11096,"1,00,00,000",00691,5642191
9252,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11098,"1,00,00,000",00691,5642191
9253,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11166,"1,00,00,000",00691,5642191
9254,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11090,"1,00,00,000",00691,5642191
9255,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11138,"1,00,00,000",00691,5642191
9256,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11174,"1,00,00,000",00691,5642191
9257,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11142,"1,00,00,000",00691,5642191
9258,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11188,"1,00,00,000",00691,5642191
9259,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11242,"1,00,00,000",00691,5642191
9260,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11144,"1,00,00,000",00691,5642191
9261,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11244,"1,00,00,000",00691,5642191
9262,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11110,"1,00,00,000",00691,5642191
9263,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11128,"1,00,00,000",00691,5642191
9264,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11240,"1,00,00,000",00691,5642191
9265,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11252,"1,00,00,000",00691,5642191
9266,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11124,"1,00,00,000",00691,5642191
9267,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11094,"1,00,00,000",00691,5642191
9268,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11152,"1,00,00,000",00691,5642191
9269,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11106,"1,00,00,000",00691,5642191
9270,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11120,"1,00,00,000",00691,5642191
9271,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11172,"1,00,00,000",00691,5642191
9272,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11194,"1,00,00,000",00691,5642191
9273,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11104,"1,00,00,000",00691,5642191
9274,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11118,"1,00,00,000",00691,5642191
9275,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11156,"1,00,00,000",00691,5642191
9276,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11246,"1,00,00,000",00691,5642191
9277,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11254,"1,00,00,000",00691,5642191
9278,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11260,"1,00,00,000",00691,5642191
9279,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11158,"1,00,00,000",00691,5642191
9280,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11238,"1,00,00,000",00691,5642191
9281,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11178,"1,00,00,000",00691,5642191
9282,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11196,"1,00,00,000",00691,5642191
9283,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11114,"1,00,00,000",00691,5642191
9284,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11136,"1,00,00,000",00691,5642191
9285,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11162,"1,00,00,000",00691,5642191
9286,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11170,"1,00,00,000",00691,5642191
9287,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11102,"1,00,00,000",00691,5642191
9251,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11096,"1,00,00,000",00691,5642191
9252,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11098,"1,00,00,000",00691,5642191
9253,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11166,"1,00,00,000",00691,5642191
9254,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11090,"1,00,00,000",00691,5642191
9255,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11138,"1,00,00,000",00691,5642191
9256,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11174,"1,00,00,000",00691,5642191
9257,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11142,"1,00,00,000",00691,5642191
9258,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11188,"1,00,00,000",00691,5642191
9259,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11242,"1,00,00,000",00691,5642191
9260,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11144,"1,00,00,000",00691,5642191
9261,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11244,"1,00,00,000",00691,5642191
9262,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11110,"1,00,00,000",00691,5642191
9263,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11128,"1,00,00,000",00691,5642191
9264,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11240,"1,00,00,000",00691,5642191
9265,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11252,"1,00,00,000",00691,5642191
9266,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11124,"1,00,00,000",00691,5642191
9267,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11094,"1,00,00,000",00691,5642191
9268,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11152,"1,00,00,000",00691,5642191
9269,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11106,"1,00,00,000",00691,5642191
9270,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11120,"1,00,00,000",00691,5642191
9271,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11172,"1,00,00,000",00691,5642191
9272,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11194,"1,00,00,000",00691,5642191
9273,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11104,"1,00,00,000",00691,5642191
9274,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11118,"1,00,00,000",00691,5642191
9275,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11156,"1,00,00,000",00691,5642191
9276,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11246,"1,00,00,000",00691,5642191
9277,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11254,"1,00,00,000",00691,5642191
9278,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11260,"1,00,00,000",00691,5642191
9279,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11158,"1,00,00,000",00691,5642191
9280,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11238,"1,00,00,000",00691,5642191
9281,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11178,"1,00,00,000",00691,5642191
9282,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11196,"1,00,00,000",00691,5642191
9283,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11114,"1,00,00,000",00691,5642191
9284,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11136,"1,00,00,000",00691,5642191
9285,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11162,"1,00,00,000",00691,5642191
9286,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11170,"1,00,00,000",00691,5642191
9287,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11102,"1,00,00,000",00691,5642191
9288,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11190,"1,00,00,000",00691,5642191
9289,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11248,"1,00,00,000",00691,5642191
9290,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11262,"1,00,00,000",00691,5642191
9291,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11200,"1,00,00,000",00691,5642191
9292,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11198,"1,00,00,000",00691,5642191
9293,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11140,"1,00,00,000",00691,5642191
9294,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11112,"1,00,00,000",00691,5642191
9295,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11126,"1,00,00,000",00691,5642191
9296,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11186,"1,00,00,000",00691,5642191
9297,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11256,"1,00,00,000",00691,5642191
9298,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11134,"1,00,00,000",00691,5642191
9299,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11160,"1,00,00,000",00691,5642191
9300,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11184,"1,00,00,000",00691,5642191
9301,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11180,"1,00,00,000",00691,5642191
9302,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11100,"1,00,00,000",00691,5642191
9303,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11116,"1,00,00,000",00691,5642191
9304,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11150,"1,00,00,000",00691,5642191
9305,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11164,"1,00,00,000",00691,5642191
9306,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11086,"1,00,00,000",00691,5642191
9307,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,803,"1,00,00,000",00691,7516991
9308,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,805,"1,00,00,000",00691,7516991
9309,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9282,"1,00,00,000",00691,7516991
9310,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9278,"1,00,00,000",00691,5642191
9311,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9274,"1,00,00,000",00691,5642191
9312,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9276,"1,00,00,000",00691,5642191
9313,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9280,"1,00,00,000",00691,5642191
9314,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9277,"1,00,00,000",00691,5642191
9315,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9275,"1,00,00,000",00691,5642191
9316,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,9279,"1,00,00,000",00691,5642191
9317,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,522,"1,00,00,000",00691,7516991
9318,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,525,"1,00,00,000",00691,7516991
9319,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,531,"1,00,00,000",00691,7516991
9320,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,515,"1,00,00,000",00691,7516991
9321,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,546,"1,00,00,000",00691,7516991
9322,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,548,"1,00,00,000",00691,7516991
9323,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,543,"1,00,00,000",00691,7516991
9324,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,538,"1,00,00,000",00691,7516991
9288,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11190,"1,00,00,000",00691,5642191
9289,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11248,"1,00,00,000",00691,5642191
9290,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11262,"1,00,00,000",00691,5642191
9291,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11200,"1,00,00,000",00691,5642191
9292,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11198,"1,00,00,000",00691,5642191
9293,14/Jan/2022,BHARATIYA JANATA PARTY,*******8244,OC,11140,"1,00,00,000",00691,5642191
